停車票號,入場時間,出場時間,發票號碼,收費金額
2020111610460145,2020/11/16 10:46:00,2020/11/16 10:52:05,,10
2020111602390136,2020/11/16 02:39:00,2020/11/16 11:22:15,,60
2020111523090134,2020/11/15 23:09:00,2020/11/16 11:29:49,,80
2020111608330142,2020/11/16 08:33:00,2020/11/16 11:54:29,56937514,60
2020111613090147,2020/11/16 13:09:00,2020/11/16 13:43:47,,20
2020111613290148,2020/11/16 13:29:00,2020/11/16 13:48:54,56937515,10
2020111609350143,2020/11/16 09:35:00,2020/11/16 14:51:12,56937516,60
2020111607200138,2020/11/16 07:20:00,2020/11/16 15:48:21,56937517,60
2020111607190137,2020/11/16 07:19:00,2020/11/16 15:52:50,56937518,60
2020111521260132,2020/11/15 21:26:00,2020/11/16 16:34:09,,120
2020111610000144,2020/11/16 10:00:00,2020/11/16 16:51:36,,60
2020111614190149,2020/11/16 14:19:00,2020/11/16 17:22:48,56937519,60
2020111612380146,2020/11/16 12:38:00,2020/11/16 17:47:28,56937520,60
2020111607240139,2020/11/16 07:24:00,2020/11/16 18:50:41,56937521,60
2020111607300140,2020/11/16 07:30:00,2020/11/16 19:28:15,56937522,60
2020111619320153,2020/11/16 19:32:00,2020/11/16 20:47:34,56937523,30
2020111504050110,2020/11/15 04:05:00,2020/11/16 20:56:26,56937524,160
2020111616110151,2020/11/16 16:11:00,2020/11/16 21:10:04,,60
2020111614380150,2020/11/16 14:38:00,2020/11/16 22:56:35,56937525,60
2020111513200124,2020/11/15 13:20:00,2020/11/17 08:08:53,56937526,220
2020111404010077,2020/11/14 04:01:00,2020/11/17 08:59:14,56937527,320
2020111712420163,2020/11/17 12:42:00,2020/11/17 12:53:59,56937528,10
2020111700020156,2020/11/17 00:02:00,2020/11/17 13:41:17,,60
2020111707170158,2020/11/17 07:17:00,2020/11/17 14:00:19,56937529,60
2020111621560155,2020/11/16 21:56:00,2020/11/17 14:08:58,56937530,110
2020111522370133,2020/11/15 22:37:00,2020/11/17 15:41:28,,150
2020111711010161,2020/11/17 11:01:00,2020/11/17 16:05:04,56937531,60
2020111707150157,2020/11/17 07:15:00,2020/11/17 16:10:43,56937532,60
2020111708150159,2020/11/17 08:15:00,2020/11/17 17:01:32,56937533,60
2020111712160162,2020/11/17 12:16:00,2020/11/17 17:02:58,56937534,60
2020111709550160,2020/11/17 09:55:00,2020/11/17 17:13:31,56937535,60
2020111715200164,2020/11/17 15:20:00,2020/11/17 18:20:47,56937536,60
2020111720130168,2020/11/17 20:13:00,2020/11/17 21:36:25,,30
2020111717310166,2020/11/17 17:31:00,2020/11/17 22:26:39,,60
2020111620530154,2020/11/16 20:53:00,2020/11/18 04:31:44,,180
2020111719450167,2020/11/17 19:45:00,2020/11/18 08:46:22,56937537,120
2020111807570175,2020/11/18 07:57:00,2020/11/18 09:49:41,,40
2020111811330180,2020/11/18 11:33:00,2020/11/18 11:41:37,,10
2020111223400041,2020/11/12 23:40:00,2020/11/18 12:08:17,,450
2020111808530179,2020/11/18 08:53:00,2020/11/18 12:10:24,56937538,60
2020111722470169,2020/11/17 22:47:00,2020/11/18 13:30:40,,90
2020111807190174,2020/11/18 07:19:00,2020/11/18 14:05:20,56937539,60
2020111800260170,2020/11/18 00:26:00,2020/11/18 14:17:36,56937540,60
2020111808050177,2020/11/18 08:05:00,2020/11/18 14:18:35,56937541,60
2020111808290178,2020/11/18 08:29:00,2020/11/18 14:25:22,56937542,60
2020111814170181,2020/11/18 14:17:00,2020/11/18 15:15:01,,20
2020111807050173,2020/11/18 07:05:00,2020/11/18 15:45:40,56937543,60
2020111807020171,2020/11/18 07:02:00,2020/11/18 15:51:13,,60
2020111807040172,2020/11/18 07:04:00,2020/11/18 16:40:31,56937544,60
2020111808030176,2020/11/18 08:03:00,2020/11/18 17:57:48,56937545,60
2020111821230184,2020/11/18 21:23:00,2020/11/18 23:06:04,,40
2020111716150165,2020/11/17 16:15:00,2020/11/19 08:27:25,56937546,180
2020111822370185,2020/11/18 22:37:00,2020/11/19 08:44:26,,90
2020111908060191,2020/11/19 08:06:00,2020/11/19 09:19:48,56937547,30
2020111908010189,2020/11/19 08:01:00,2020/11/19 10:16:02,,50
2020111817190182,2020/11/18 17:19:00,2020/11/19 10:20:22,56937548,120
2020111910520201,2020/11/19 10:52:00,2020/11/19 11:09:13,,10
2020111823080186,2020/11/18 23:08:00,2020/11/19 11:44:04,,80
2020111910330200,2020/11/19 10:33:00,2020/11/19 12:35:29,56937549,50
2020111910050197,2020/11/19 10:05:00,2020/11/19 12:56:05,56937550,60
2020111906500187,2020/11/19 06:50:00,2020/11/19 13:50:08,56937551,60
2020111908190193,2020/11/19 08:19:00,2020/11/19 15:10:45,,60
2020111907240188,2020/11/19 07:24:00,2020/11/19 15:17:03,56937552,60
2020111914550205,2020/11/19 14:55:00,2020/11/19 15:20:43,,10
2020111910080198,2020/11/19 10:08:00,2020/11/19 15:57:59,56937553,60
2020111912030202,2020/11/19 12:03:00,2020/11/19 16:06:54,56937554,60
2020111908210194,2020/11/19 08:21:00,2020/11/19 16:29:37,,60
2020111909040196,2020/11/19 09:04:00,2020/11/19 16:41:50,56937555,60
2020111913180204,2020/11/19 13:18:00,2020/11/19 17:08:34,,60
2020111908230195,2020/11/19 08:23:00,2020/11/19 17:11:51,56937556,60
2020111910290199,2020/11/19 10:29:00,2020/11/19 17:18:55,56937557,60
2020111908050190,2020/11/19 08:05:00,2020/11/19 18:00:09,56937558,60
2020111915190206,2020/11/19 15:19:00,2020/11/19 18:08:32,,60
2020111920000212,2020/11/19 20:00:00,2020/11/19 20:50:23,,20
2020111908170192,2020/11/19 08:17:00,2020/11/19 21:07:50,56937559,60
2020111920120213,2020/11/19 20:12:00,2020/11/19 21:22:00,,30
2020111919010210,2020/11/19 19:01:00,2020/11/19 21:48:00,56937560,60
2020111917460209,2020/11/19 17:46:00,2020/11/19 22:05:00,,60
2020111919210211,2020/11/19 19:21:00,2020/11/19 22:26:55,,60
2020111921330217,2020/11/19 21:33:00,2020/11/19 22:29:42,56937561,20
2020111912450203,2020/11/19 12:45:00,2020/11/19 22:58:22,56937562,60
2020111923220219,2020/11/19 23:22:00,2020/11/19 23:27:02,,10
2020111923320220,2020/11/19 23:32:00,2020/11/20 07:42:05,,70
2020111920120214,2020/11/19 20:12:00,2020/11/20 07:55:40,56937563,120
2020111921120215,2020/11/19 21:12:00,2020/11/20 08:33:33,56937564,120
2020112007530226,2020/11/20 07:53:00,2020/11/20 10:06:42,,50
2020112008010227,2020/11/20 08:01:00,2020/11/20 10:43:35,56937565,60
2020112010070232,2020/11/20 10:07:00,2020/11/20 12:34:53,56937566,50
2020111921310216,2020/11/19 21:31:00,2020/11/20 12:38:04,56937567,110
2020112008180228,2020/11/20 08:18:00,2020/11/20 13:14:58,56937568,60
2020112009210231,2020/11/20 09:21:00,2020/11/20 14:05:37,56937569,60
2020112007190224,2020/11/20 07:19:00,2020/11/20 14:07:55,56937570,60
2020112007290225,2020/11/20 07:29:00,2020/11/20 14:26:01,56937571,60
2020111917320208,2020/11/19 17:32:00,2020/11/20 14:33:00,,120
2020112008360229,2020/11/20 08:36:00,2020/11/20 16:02:00,,60
2020112014180236,2020/11/20 14:18:00,2020/11/20 16:03:14,56937572,40
2020112014380237,2020/11/20 14:38:00,2020/11/20 16:29:21,56937573,40
2020112013050234,2020/11/20 13:05:00,2020/11/20 16:58:41,56937574,60
2020112001250222,2020/11/20 01:25:00,2020/11/20 17:02:28,56937575,60
2020112009050230,2020/11/20 09:05:00,2020/11/20 17:13:10,56937576,60
2020112018240240,2020/11/20 18:24:00,2020/11/20 18:31:28,,10
2020112017480239,2020/11/20 17:48:00,2020/11/20 19:00:29,56937577,30
2020112014150235,2020/11/20 14:15:00,2020/11/20 19:36:21,,60
2020112017380238,2020/11/20 17:38:00,2020/11/20 21:32:07,56937578,60
2020112019060241,2020/11/20 19:06:00,2020/11/20 21:49:22,56937579,60
2020112022240243,2020/11/20 22:24:00,2020/11/21 01:22:41,56937580,60
2020112020260242,2020/11/20 20:26:00,2020/11/21 07:05:51,,160
2020111923370221,2020/11/19 23:37:00,2020/11/21 07:57:44,56937581,170
2020112010360233,2020/11/20 10:36:00,2020/11/21 08:43:30,,160
2020112108450251,2020/11/21 08:45:00,2020/11/21 09:02:00,56937582,10
2020112109250253,2020/11/21 09:25:00,2020/11/21 10:28:02,56937583,30
2020112109430255,2020/11/21 09:43:00,2020/11/21 10:42:37,56937584,20
2020112100280246,2020/11/21 00:28:00,2020/11/21 11:28:47,,100
2020112108340250,2020/11/21 08:34:00,2020/11/21 11:38:44,,70
2020112108310248,2020/11/21 08:31:00,2020/11/21 11:48:07,,70
2020112109340254,2020/11/21 09:34:00,2020/11/21 11:48:34,,50
2020112111470258,2020/11/21 11:47:00,2020/11/21 12:25:28,,20
2020112100120245,2020/11/21 00:12:00,2020/11/21 12:49:57,,100
2020112112150259,2020/11/21 12:15:00,2020/11/21 13:25:45,56937585,30
2020112022550244,2020/11/20 22:55:00,2020/11/21 14:04:28,,130
2020112111390257,2020/11/21 11:39:00,2020/11/21 15:08:17,56937586,70
2020112112160260,2020/11/21 12:16:00,2020/11/21 15:09:19,56937587,60
2020112113490262,2020/11/21 13:49:00,2020/11/21 15:26:34,,40
2020112114510263,2020/11/21 14:51:00,2020/11/21 15:29:23,56937588,20
2020112112390261,2020/11/21 12:39:00,2020/11/21 15:42:56,56937589,70
2020111817200183,2020/11/18 17:20:00,2020/11/21 16:04:37,,280
2020112115440265,2020/11/21 15:44:00,2020/11/21 16:47:11,56937590,30
2020112115430264,2020/11/21 15:43:00,2020/11/21 16:58:00,56937591,30
2020112116530269,2020/11/21 16:53:00,2020/11/21 17:08:29,,10
2020112116300268,2020/11/21 16:30:00,2020/11/21 17:33:48,56937592,30
2020112116110267,2020/11/21 16:11:00,2020/11/21 17:42:24,,40
2020112109240252,2020/11/21 09:24:00,2020/11/21 18:20:23,56937593,100
2020112117080270,2020/11/21 17:08:00,2020/11/21 18:21:42,,30
2020112116000266,2020/11/21 16:00:00,2020/11/21 18:38:17,56937594,60
2020112119240277,2020/11/21 19:24:00,2020/11/21 19:26:21,,10
2020112118270272,2020/11/21 18:27:00,2020/11/21 19:30:16,56937595,30
2020112108320249,2020/11/21 08:32:00,2020/11/21 19:38:41,56937596,100
2020112111240256,2020/11/21 11:24:00,2020/11/21 19:41:33,56937597,100
2020112118380274,2020/11/21 18:38:00,2020/11/21 20:00:19,,30
2020112118330273,2020/11/21 18:33:00,2020/11/21 20:09:27,56937598,40
2020112117590271,2020/11/21 17:59:00,2020/11/21 20:20:17,,50
2020112118460275,2020/11/21 18:46:00,2020/11/21 21:47:52,56937599,70
2020112119460278,2020/11/21 19:46:00,2020/11/21 22:14:16,,50
2020112119030276,2020/11/21 19:03:00,2020/11/22 00:26:06,56937600,110
2020112122000282,2020/11/21 22:00:00,2020/11/22 01:40:01,,80
2020112120390279,2020/11/21 20:39:00,2020/11/22 02:25:25,56937601,120
2020112200510286,2020/11/22 00:51:00,2020/11/22 03:04:41,,50
2020112120500280,2020/11/21 20:50:00,2020/11/22 07:05:19,,170
2020112122430283,2020/11/21 22:43:00,2020/11/22 11:00:25,56937602,130
2020112122510284,2020/11/21 22:51:00,2020/11/22 11:09:48,,130
2020112200010285,2020/11/22 00:01:00,2020/11/22 11:41:09,,100
2020112209530291,2020/11/22 09:53:00,2020/11/22 12:17:44,56937603,50
2020112209340290,2020/11/22 09:34:00,2020/11/22 12:56:07,56937604,70
2020112213050298,2020/11/22 13:05:00,2020/11/22 13:33:00,56937605,10
2020112212130296,2020/11/22 12:13:00,2020/11/22 13:59:22,56937606,40
2020112214010300,2020/11/22 14:01:00,2020/11/22 15:25:44,,30
2020112209590292,2020/11/22 09:59:00,2020/11/22 15:27:06,,100
2020112209050289,2020/11/22 09:05:00,2020/11/22 16:50:18,,100
2020112214280301,2020/11/22 14:28:00,2020/11/22 17:24:55,56937607,60
2020112212120295,2020/11/22 12:12:00,2020/11/22 17:49:48,56937608,100
2020112212100294,2020/11/22 12:10:00,2020/11/22 18:13:29,,100
2020112215310302,2020/11/22 15:31:00,2020/11/22 18:31:55,56937609,60
2020112121340281,2020/11/21 21:34:00,2020/11/22 18:42:36,,150
2020112217440304,2020/11/22 17:44:00,2020/11/22 20:12:22,56937610,50
2020112213000297,2020/11/22 13:00:00,2020/11/22 20:38:29,,100
2020112217350303,2020/11/22 17:35:00,2020/11/22 20:44:21,,70
2020112206270288,2020/11/22 06:27:00,2020/11/22 21:28:11,,100
2020112214000299,2020/11/22 14:00:00,2020/11/22 21:44:51,,100
2020112219120305,2020/11/22 19:12:00,2020/11/22 22:29:41,56937611,70
2020112219590307,2020/11/22 19:59:00,2020/11/22 23:56:20,56937612,80
2020112300420312,2020/11/23 00:42:00,2020/11/23 00:44:47,,10
2020112222370309,2020/11/22 22:37:00,2020/11/23 03:13:02,,90
2020112210340293,2020/11/22 10:34:00,2020/11/23 07:12:17,,160
2020112223240310,2020/11/22 23:24:00,2020/11/23 07:15:43,,80
2020112219450306,2020/11/22 19:45:00,2020/11/23 07:24:37,,150
2020112223410311,2020/11/22 23:41:00,2020/11/23 08:44:05,56937613,70
2020112300440312,2020/11/23 00:44:00,2020/11/23 09:44:50,,60
2020112307430317,2020/11/23 07:43:00,2020/11/23 09:56:46,56937614,50
2020112201060287,2020/11/22 01:06:00,2020/11/23 10:01:11,,160
2020112308010318,2020/11/23 08:01:00,2020/11/23 10:27:53,,50
2020112308190320,2020/11/23 08:19:00,2020/11/23 13:24:47,56937615,60
2020112307040315,2020/11/23 07:04:00,2020/11/23 13:58:58,56937616,60
2020112307350316,2020/11/23 07:35:00,2020/11/23 14:29:14,56937617,60
2020112306200314,2020/11/23 06:20:00,2020/11/23 14:36:19,56937618,60
2020112309510322,2020/11/23 09:51:00,2020/11/23 14:42:53,56937619,60
2020112308330321,2020/11/23 08:33:00,2020/11/23 16:10:56,56937620,60
2020112313230324,2020/11/23 13:23:00,2020/11/23 16:13:39,56937621,60
2020112310130323,2020/11/23 10:13:00,2020/11/23 17:07:53,56937622,60
2020112316560326,2020/11/23 16:56:00,2020/11/23 18:24:46,56937623,30
2020112221470308,2020/11/22 21:47:00,2020/11/23 18:40:31,,110
2020112315050325,2020/11/23 15:05:00,2020/11/23 19:00:03,,60
2020112308080319,2020/11/23 08:08:00,2020/11/23 19:02:22,56937624,60
2020112319080328,2020/11/23 19:08:00,2020/11/23 19:55:35,,20
2020112317080327,2020/11/23 17:08:00,2020/11/23 21:38:36,,60
2020112400010329,2020/11/24 00:01:00,2020/11/24 09:42:45,,60
2020112408000334,2020/11/24 08:00:00,2020/11/24 10:12:06,,50
2020112412370339,2020/11/24 12:37:00,2020/11/24 13:27:16,,20
2020112410020338,2020/11/24 10:02:00,2020/11/24 13:35:18,56937625,60
2020112413470342,2020/11/24 13:47:00,2020/11/24 13:54:40,56937626,10
2020112407100331,2020/11/24 07:10:00,2020/11/24 14:09:58,56937627,60
2020112407120332,2020/11/24 07:12:00,2020/11/24 15:33:27,56937628,60
2020112408430336,2020/11/24 08:43:00,2020/11/24 16:24:49,56937629,60
2020112412570341,2020/11/24 12:57:00,2020/11/24 16:28:41,56937630,60
2020112408250335,2020/11/24 08:25:00,2020/11/24 16:36:02,56937631,60
2020112414450343,2020/11/24 14:45:00,2020/11/24 16:53:42,56937632,50
2020112407270333,2020/11/24 07:27:00,2020/11/24 18:23:53,,60
2020112417510344,2020/11/24 17:51:00,2020/11/24 18:35:59,56937633,20
2020112412380340,2020/11/24 12:38:00,2020/11/24 20:39:36,56937634,60
2020112409020337,2020/11/24 09:02:00,2020/11/24 20:50:59,56937635,60
2020112418000346,2020/11/24 18:00:00,2020/11/24 21:14:23,56937636,60
2020112404320330,2020/11/24 04:32:00,2020/11/24 21:26:29,,60
2020112417590345,2020/11/24 17:59:00,2020/11/24 22:06:31,,60
2020112419270347,2020/11/24 19:27:00,2020/11/24 22:31:35,56937637,60
2020112422290349,2020/11/24 22:29:00,2020/11/25 06:16:33,,100
2020112507580358,2020/11/25 07:58:00,2020/11/25 10:43:58,,60
2020112506570355,2020/11/25 06:57:00,2020/11/25 12:19:33,56937638,60
2020112502590354,2020/11/25 02:59:00,2020/11/25 12:24:41,,60
2020112500190352,2020/11/25 00:19:00,2020/11/25 13:07:19,56937639,60
2020112510060359,2020/11/25 10:06:00,2020/11/25 13:14:02,56937640,60
2020112500190353,2020/11/25 00:19:00,2020/11/25 14:16:13,56937641,60
2020112507150357,2020/11/25 07:15:00,2020/11/25 14:17:24,56937642,60
2020112514000360,2020/11/25 14:00:00,2020/11/25 15:26:03,56937643,30
2020112422590350,2020/11/24 22:59:00,2020/11/25 16:57:59,,90
2020112507070356,2020/11/25 07:07:00,2020/11/25 17:33:27,56937644,60
2020112302100313,2020/11/23 02:10:00,2020/11/25 18:08:22,56937645,180
2020112517120362,2020/11/25 17:12:00,2020/11/25 18:10:42,,20
2020112518260363,2020/11/25 18:26:00,2020/11/25 19:12:32,56937646,20
2020112518510364,2020/11/25 18:51:00,2020/11/25 20:01:56,,30
2020112514080361,2020/11/25 14:08:00,2020/11/25 20:19:04,56937647,60
2020112421100348,2020/11/24 21:10:00,2020/11/25 21:21:31,,120
2020112520000365,2020/11/25 20:00:00,2020/11/25 23:17:47,56937648,60
2020112521160366,2020/11/25 21:16:00,2020/11/26 06:58:04,56937649,120
2020112607520372,2020/11/26 07:52:00,2020/11/26 10:14:29,,50
2020112609260376,2020/11/26 09:26:00,2020/11/26 14:01:55,56937650,60
2020112608100373,2020/11/26 08:10:00,2020/11/26 14:06:49,56937651,60
2020112613340378,2020/11/26 13:34:00,2020/11/26 14:24:17,56937652,20
2020112607040370,2020/11/26 07:04:00,2020/11/26 14:30:01,56937653,60
2020112607200371,2020/11/26 07:20:00,2020/11/26 15:37:43,56937654,60
2020112606570369,2020/11/26 06:57:00,2020/11/26 15:49:15,56937655,60
2020112002450223,2020/11/20 02:45:00,2020/11/26 16:34:34,56937656,500
2020112423260351,2020/11/24 23:26:00,2020/11/26 16:35:51,,140
2020112608260375,2020/11/26 08:26:00,2020/11/26 16:52:53,56937657,60
2020112616170379,2020/11/26 16:17:00,2020/11/26 17:30:35,56937658,30
2020112608190374,2020/11/26 08:19:00,2020/11/26 17:57:18,56937659,60
2020112610560377,2020/11/26 10:56:00,2020/11/26 18:21:33,56937660,60
2020112616500380,2020/11/26 16:50:00,2020/11/26 18:22:23,,40
2020112605320368,2020/11/26 05:32:00,2020/11/26 20:14:42,,60
2020112619360382,2020/11/26 19:36:00,2020/11/26 20:45:47,56937661,30
2020112619510383,2020/11/26 19:51:00,2020/11/26 21:00:47,56937662,30
2020112619240381,2020/11/26 19:24:00,2020/11/26 22:21:52,56937663,60
2020112622110385,2020/11/26 22:11:00,2020/11/27 00:02:41,56937664,40
2020112622010384,2020/11/26 22:01:00,2020/11/27 00:12:32,56937665,50
2020112523530367,2020/11/25 23:53:00,2020/11/27 04:23:13,,130
2020112623430390,2020/11/26 23:43:00,2020/11/27 07:49:35,56937666,70
2020112622300388,2020/11/26 22:30:00,2020/11/27 09:50:46,,90
2020112708180395,2020/11/27 08:18:00,2020/11/27 12:24:15,56937667,60
2020112622150386,2020/11/26 22:15:00,2020/11/27 13:06:01,,100
2020112622420389,2020/11/26 22:42:00,2020/11/27 13:09:32,,90
2020112708230396,2020/11/27 08:23:00,2020/11/27 13:11:11,56937668,60
2020112707130393,2020/11/27 07:13:00,2020/11/27 13:45:52,56937669,60
2020112709250397,2020/11/27 09:25:00,2020/11/27 16:07:26,56937670,60
2020112704190391,2020/11/27 04:19:00,2020/11/27 16:23:52,56937671,60
2020112713450400,2020/11/27 13:45:00,2020/11/27 16:39:43,,60
2020112707100392,2020/11/27 07:10:00,2020/11/27 17:12:58,56937672,60
2020112716250403,2020/11/27 16:25:00,2020/11/27 18:06:27,56937673,40
2020112717160404,2020/11/27 17:16:00,2020/11/27 18:09:29,56937674,20
2020112718420408,2020/11/27 18:42:00,2020/11/27 18:49:49,,10
2020112716180402,2020/11/27 16:18:00,2020/11/27 18:50:42,,60
2020112717170405,2020/11/27 17:17:00,2020/11/27 18:58:50,56937675,40
2020112719120412,2020/11/27 19:12:00,2020/11/27 19:53:13,56937676,20
2020112718460409,2020/11/27 18:46:00,2020/11/27 19:58:46,56937677,30
2020112719460413,2020/11/27 19:46:00,2020/11/27 20:03:58,,10
2020112709380398,2020/11/27 09:38:00,2020/11/27 20:33:16,,60
2020112718210406,2020/11/27 18:21:00,2020/11/27 20:37:34,56937678,50
2020112708120394,2020/11/27 08:12:00,2020/11/27 21:10:15,56937679,60
2020112718400407,2020/11/27 18:40:00,2020/11/27 21:29:23,,60
2020112720030414,2020/11/27 20:03:00,2020/11/27 22:02:26,56937680,40
2020112719100411,2020/11/27 19:10:00,2020/11/27 22:03:12,,60
2020112718570410,2020/11/27 18:57:00,2020/11/27 23:22:58,56937681,60
2020112622170387,2020/11/26 22:17:00,2020/11/27 23:35:50,,100
2020112714030401,2020/11/27 14:03:00,2020/11/27 23:56:55,,60
2020112721110415,2020/11/27 21:11:00,2020/11/28 02:21:45,56937682,110
2020112807220420,2020/11/28 07:22:00,2020/11/28 08:21:54,56937683,20
2020112800280417,2020/11/28 00:28:00,2020/11/28 09:28:58,,100
2020112809370423,2020/11/28 09:37:00,2020/11/28 10:25:26,56937684,20
2020112810400426,2020/11/28 10:40:00,2020/11/28 11:27:00,,20
2020112711040399,2020/11/27 11:04:00,2020/11/28 12:56:41,56937685,160
2020112810210424,2020/11/28 10:21:00,2020/11/28 12:57:59,,60
2020112814090433,2020/11/28 14:09:00,2020/11/28 14:32:46,56937686,10
2020111916130207,2020/11/19 16:13:00,2020/11/28 14:54:13,56937687,720
2020112813380431,2020/11/28 13:38:00,2020/11/28 15:06:22,,30
2020112807100419,2020/11/28 07:10:00,2020/11/28 15:27:52,56937688,100
2020112813260430,2020/11/28 13:26:00,2020/11/28 16:33:58,56937689,70
2020112815550436,2020/11/28 15:55:00,2020/11/28 17:00:39,56937690,30
2020112810390425,2020/11/28 10:39:00,2020/11/28 17:06:23,,100
2020112806060418,2020/11/28 06:06:00,2020/11/28 17:11:28,56937691,100
2020112812050429,2020/11/28 12:05:00,2020/11/28 17:26:16,56937692,100
2020112807570421,2020/11/28 07:57:00,2020/11/28 17:48:15,,100
2020112800180416,2020/11/28 00:18:00,2020/11/28 17:48:47,56937693,100
2020112811210428,2020/11/28 11:21:00,2020/11/28 18:34:20,56937694,100
2020112817010438,2020/11/28 17:01:00,2020/11/28 18:39:36,56937695,40
2020112817440441,2020/11/28 17:44:00,2020/11/28 19:13:04,56937696,30
2020112811030427,2020/11/28 11:03:00,2020/11/28 19:52:28,56937697,100
2020112809260422,2020/11/28 09:26:00,2020/11/28 20:09:30,56937698,100
2020112814350434,2020/11/28 14:35:00,2020/11/28 20:28:18,56937699,100
2020112816530437,2020/11/28 16:53:00,2020/11/28 21:05:05,56937700,90
2020112817190439,2020/11/28 17:19:00,2020/11/28 21:06:52,56937701,80
2020112817370440,2020/11/28 17:37:00,2020/11/28 21:21:01,56937702,80
2020112820090444,2020/11/28 20:09:00,2020/11/28 21:49:41,,40
2020112814560435,2020/11/28 14:56:00,2020/11/28 22:14:01,,100
2020111923150218,2020/11/19 23:15:00,2020/11/29 08:14:40,,780
2020112903480448,2020/11/29 03:48:00,2020/11/29 10:00:49,,100
2020112823380447,2020/11/28 23:38:00,2020/11/29 10:22:37,,110
2020112818320442,2020/11/28 18:32:00,2020/11/29 11:34:53,56937703,200
2020112910340454,2020/11/29 10:34:00,2020/11/29 11:52:40,56937704,30
2020112909390453,2020/11/29 09:39:00,2020/11/29 12:00:10,56937705,50
2020112912490458,2020/11/29 12:49:00,2020/11/29 14:15:28,,30
2020112912180456,2020/11/29 12:18:00,2020/11/29 14:40:40,56937706,50
2020112813420432,2020/11/28 13:42:00,2020/11/29 14:53:28,56937707,200
2020112821390446,2020/11/28 21:39:00,2020/11/29 15:09:18,,150
2020112910350455,2020/11/29 10:35:00,2020/11/29 15:47:32,,100
2020112908590449,2020/11/29 08:59:00,2020/11/29 16:01:30,56937708,100
2020112916240463,2020/11/29 16:24:00,2020/11/29 16:44:32,56937709,10
2020112909120452,2020/11/29 09:12:00,2020/11/29 16:48:43,,100
2020112915120461,2020/11/29 15:12:00,2020/11/29 17:06:21,,40
2020112909110450,2020/11/29 09:11:00,2020/11/29 17:06:52,56937710,100
2020112916450464,2020/11/29 16:45:00,2020/11/29 17:08:48,56937711,10
2020112909110451,2020/11/29 09:11:00,2020/11/29 17:10:36,56937712,100
2020112917160465,2020/11/29 17:16:00,2020/11/29 18:07:45,56937713,20
2020112912390457,2020/11/29 12:39:00,2020/11/29 18:22:14,,100
2020112915480462,2020/11/29 15:48:00,2020/11/29 18:34:07,,60
2020112914470459,2020/11/29 14:47:00,2020/11/29 18:37:02,56937714,80
2020112915110460,2020/11/29 15:11:00,2020/11/29 19:29:30,56937715,90
2020112919270468,2020/11/29 19:27:00,2020/11/29 19:59:52,56937716,20
2020112918420466,2020/11/29 18:42:00,2020/11/29 21:31:17,,60
2020112919540469,2020/11/29 19:54:00,2020/11/29 22:11:33,56937717,50
2020112918470467,2020/11/29 18:47:00,2020/11/30 06:34:24,56937718,160
2020112921300471,2020/11/29 21:30:00,2020/11/30 06:49:04,,110
2020113003580476,2020/11/30 03:58:00,2020/11/30 08:33:25,56937719,60
2020112923550472,2020/11/29 23:55:00,2020/11/30 08:56:38,,70
2020113009320485,2020/11/30 09:32:00,2020/11/30 09:39:49,56937720,10
2020113009390486,2020/11/30 09:39:00,2020/11/30 11:28:42,,40
2020113007420480,2020/11/30 07:42:00,2020/11/30 12:05:00,56937721,60
2020113000260475,2020/11/30 00:26:00,2020/11/30 12:08:54,56937722,60
2020113012550490,2020/11/30 12:55:00,2020/11/30 13:07:33,,10
2020113011220488,2020/11/30 11:22:00,2020/11/30 14:31:46,56937723,60
2020113011310489,2020/11/30 11:31:00,2020/11/30 14:46:05,56937724,60
2020113007250479,2020/11/30 07:25:00,2020/11/30 14:55:28,56937725,60
2020113007090478,2020/11/30 07:09:00,2020/11/30 15:12:24,56937726,60
2020113008210483,2020/11/30 08:21:00,2020/11/30 15:12:50,56937727,60
2020113007440481,2020/11/30 07:44:00,2020/11/30 15:40:25,56937728,60
2020113009510487,2020/11/30 09:51:00,2020/11/30 16:06:54,56937729,60
2020113014340491,2020/11/30 14:34:00,2020/11/30 16:58:47,,50
2020112920550470,2020/11/29 20:55:00,2020/11/30 17:50:04,,130
2020113000080473,2020/11/30 00:08:00,2020/11/30 18:13:32,56937730,60
2020113015510493,2020/11/30 15:51:00,2020/11/30 18:14:13,56937731,50
2020113008020482,2020/11/30 08:02:00,2020/11/30 20:46:32,,60
2020113009150484,2020/11/30 09:15:00,2020/11/30 21:15:14,,60
2020113016280494,2020/11/30 16:28:00,2020/11/30 21:39:19,56937732,60
2020113019060498,2020/11/30 19:06:00,2020/11/30 21:47:37,56937733,60
2020113017520495,2020/11/30 17:52:00,2020/11/30 21:51:40,,60
2020113019030497,2020/11/30 19:03:00,2020/11/30 21:58:52,56937734,60
2020113021410500,2020/11/30 21:41:00,2020/11/30 23:31:11,56937735,40
