停車票號,入場時間,出場時間,發票號碼,收費金額
2020111223022807,2020/11/12 23:02:00,2020/11/13 11:50:58,,80
2020111308122816,2020/11/13 08:12:00,2020/11/13 11:52:49,56945934,60
2020111312592822,2020/11/13 12:59:00,2020/11/13 13:16:20,56945935,20
2020111223342808,2020/11/12 23:34:00,2020/11/13 13:24:43,56945936,70
2020111308162817,2020/11/13 08:16:00,2020/11/13 13:45:50,56945937,60
2020111301042810,2020/11/13 01:04:00,2020/11/13 14:19:52,,60
2020111313062823,2020/11/13 13:06:00,2020/11/13 15:02:18,,40
2020111308322818,2020/11/13 08:32:00,2020/11/13 15:12:49,56945938,60
2020111301372811,2020/11/13 01:37:00,2020/11/13 15:31:50,,60
2020111313422824,2020/11/13 13:42:00,2020/11/13 16:28:29,56945939,60
2020111306222812,2020/11/13 06:22:00,2020/11/13 16:35:44,,60
2020111307562814,2020/11/13 07:56:00,2020/11/13 17:36:43,56945940,60
2020111310492820,2020/11/13 10:49:00,2020/11/13 17:43:54,56945941,60
2020111308062815,2020/11/13 08:06:00,2020/11/13 18:03:40,56945942,60
2020111307282813,2020/11/13 07:28:00,2020/11/13 18:51:18,56945943,60
2020111312202821,2020/11/13 12:20:00,2020/11/13 18:58:07,56945944,60
2020111318492828,2020/11/13 18:49:00,2020/11/13 20:03:06,,30
2020111319002829,2020/11/13 19:00:00,2020/11/13 20:18:01,,30
2020111319232831,2020/11/13 19:23:00,2020/11/13 20:56:48,56945945,40
2020111318142827,2020/11/13 18:14:00,2020/11/13 21:12:59,,60
2020111308582819,2020/11/13 08:58:00,2020/11/13 21:31:18,56945946,60
2020111007152741,2020/11/10 07:15:00,2020/11/13 23:40:08,56945947,240
2020111319202830,2020/11/13 19:20:00,2020/11/14 01:51:01,,120
2020111317222825,2020/11/13 17:22:00,2020/11/14 01:51:54,,120
2020111321372832,2020/11/13 21:37:00,2020/11/14 07:43:49,56945948,150
2020110917012735,2020/11/09 17:01:00,2020/11/14 09:19:02,56945949,400
2020111321422833,2020/11/13 21:42:00,2020/11/14 11:23:51,56945950,150
2020111323082834,2020/11/13 23:08:00,2020/11/14 13:17:40,56945951,120
2020111406042842,2020/11/14 06:04:00,2020/11/14 16:39:34,,100
2020111007292742,2020/11/10 07:29:00,2020/11/14 18:45:33,,340
2020111408252843,2020/11/14 08:25:00,2020/11/14 18:48:17,,100
2020111417412850,2020/11/14 17:41:00,2020/11/14 19:55:08,56945952,75
2020111418532851,2020/11/14 18:53:00,2020/11/14 20:03:05,56945953,45
2020111418552852,2020/11/14 18:55:00,2020/11/14 20:06:11,,45
2020111405302836,2020/11/14 05:30:00,2020/11/14 21:28:58,56945954,100
2020111405472838,2020/11/14 05:47:00,2020/11/14 21:30:03,,100
2020111405462837,2020/11/14 05:46:00,2020/11/14 21:30:36,,100
2020111405482839,2020/11/14 05:48:00,2020/11/14 21:30:51,,100
2020111405512840,2020/11/14 05:51:00,2020/11/14 21:31:10,,100
2020111406042841,2020/11/14 06:04:00,2020/11/14 21:31:44,,100
2020111405182835,2020/11/14 05:18:00,2020/11/14 21:32:10,,100
2020111408322844,2020/11/14 08:32:00,2020/11/14 22:20:40,,100
2020111420472854,2020/11/14 20:47:00,2020/11/14 22:28:47,56945955,60
2020111413222848,2020/11/14 13:22:00,2020/11/14 23:24:47,,100
2020111410412846,2020/11/14 10:41:00,2020/11/15 00:37:28,56945956,130
2020111317412826,2020/11/13 17:41:00,2020/11/15 09:13:09,56945957,260
2020111420302853,2020/11/14 20:30:00,2020/11/15 09:17:08,,200
